timestamp,parent_id,action,detail
2026-07-15T13:17:14+00:00,1473,retire-variation,"#4454 sku=TRL645-sz01"
2026-07-15T13:17:14+00:00,1473,retire-variation,"#4455 sku=TRL645-sz02"
2026-07-15T13:17:14+00:00,1473,simple,"TRL6451220 @8.38/m"
2026-07-15T13:17:14+00:00,1474,retire-variation,"#4456 sku=TRL650-sz01"
2026-07-15T13:17:14+00:00,1474,retire-variation,"#4457 sku=TRL650-sz02"
2026-07-15T13:17:14+00:00,1474,simple,"TRL6501220 @8.38/m"
2026-07-15T13:17:14+00:00,1475,retire-variation,"#4458 sku=TRL652-sz01"
2026-07-15T13:17:14+00:00,1475,retire-variation,"#4459 sku=TRL652-sz02"
2026-07-15T13:17:14+00:00,1475,simple,"TRL6521220 @8.38/m"
2026-07-15T13:17:14+00:00,1476,retire-variation,"#4460 sku=TRL653-sz01"
2026-07-15T13:17:14+00:00,1476,retire-variation,"#4461 sku=TRL653-sz02"
2026-07-15T13:17:14+00:00,1476,simple,"TRL6531220 @8.38/m"
2026-07-15T13:17:14+00:00,1477,retire-variation,"#4462 sku=TRL658-sz01"
2026-07-15T13:17:14+00:00,1477,retire-variation,"#4463 sku=TRL658-sz02"
2026-07-15T13:17:14+00:00,1477,simple,"TRL6581220 @8.38/m"
2026-07-15T13:17:14+00:00,1478,retire-variation,"#4464 sku=TRL667-sz01"
2026-07-15T13:17:14+00:00,1478,retire-variation,"#4465 sku=TRL667-sz02"
2026-07-15T13:17:14+00:00,1478,simple,"TRL6671220 @8.38/m"
2026-07-15T13:17:14+00:00,1479,retire-variation,"#4466 sku=TRL670-sz01"
2026-07-15T13:17:14+00:00,1479,retire-variation,"#4467 sku=TRL670-sz02"
2026-07-15T13:17:14+00:00,1479,simple,"TRL6701220 @8.38/m"
2026-07-15T13:17:14+00:00,1482,retire-variation,"#4468 sku=TRL671-sz01"
2026-07-15T13:17:14+00:00,1482,retire-variation,"#4469 sku=TRL671-sz02"
2026-07-15T13:17:14+00:00,1482,simple,"TRL6711220 @8.38/m"
2026-07-15T13:17:14+00:00,1483,retire-variation,"#4470 sku=TRL672-sz01"
2026-07-15T13:17:14+00:00,1483,retire-variation,"#4471 sku=TRL672-sz02"
2026-07-15T13:17:14+00:00,1483,simple,"TRL6721220 @8.38/m"
2026-07-15T13:17:14+00:00,1484,retire-variation,"#4472 sku=TRL673-sz01"
2026-07-15T13:17:14+00:00,1484,retire-variation,"#4473 sku=TRL673-sz02"
2026-07-15T13:17:14+00:00,1484,simple,"TRL6731220 @8.38/m"
2026-07-15T13:17:14+00:00,1485,retire-variation,"#4474 sku=TRL674-sz01"
2026-07-15T13:17:14+00:00,1485,retire-variation,"#4475 sku=TRL674-sz02"
2026-07-15T13:17:14+00:00,1485,simple,"TRL6741220 @8.38/m"
2026-07-15T13:17:14+00:00,1486,retire-variation,"#4476 sku=TRL675-sz01"
2026-07-15T13:17:14+00:00,1486,retire-variation,"#4477 sku=TRL675-sz02"
2026-07-15T13:17:14+00:00,1486,simple,"TRL6751220 @8.38/m"
2026-07-15T13:17:14+00:00,1487,retire-variation,"#4478 sku=TRL676-sz01"
2026-07-15T13:17:14+00:00,1487,retire-variation,"#4479 sku=TRL676-sz02"
2026-07-15T13:17:14+00:00,1487,simple,"TRL6761220 @8.38/m"
2026-07-15T13:17:14+00:00,1488,retire-variation,"#4480 sku=TRL677-sz01"
2026-07-15T13:17:14+00:00,1488,retire-variation,"#4481 sku=TRL677-sz02"
2026-07-15T13:17:14+00:00,1488,simple,"TRL6771220 @8.38/m"
2026-07-15T13:17:14+00:00,1489,retire-variation,"#4482 sku=TRL678-sz01"
2026-07-15T13:17:14+00:00,1489,retire-variation,"#4483 sku=TRL678-sz02"
2026-07-15T13:17:14+00:00,1489,simple,"TRL6781220 @8.38/m"
2026-07-15T13:17:14+00:00,1490,retire-variation,"#4484 sku=TRL679-sz01"
2026-07-15T13:17:14+00:00,1490,retire-variation,"#4485 sku=TRL679-sz02"
2026-07-15T13:17:14+00:00,1490,simple,"TRL6791220 @8.38/m"
2026-07-15T13:17:14+00:00,1491,retire-variation,"#4486 sku=TRL680-sz01"
2026-07-15T13:17:14+00:00,1491,retire-variation,"#4487 sku=TRL680-sz02"
2026-07-15T13:17:14+00:00,1491,simple,"TRL6801220 @8.38/m"
2026-07-15T13:17:14+00:00,1492,retire-variation,"#4488 sku=TRL683-sz01"
2026-07-15T13:17:14+00:00,1492,retire-variation,"#4489 sku=TRL683-sz02"
2026-07-15T13:17:14+00:00,1492,simple,"TRL6831220 @8.38/m"
2026-07-15T13:17:14+00:00,1493,retire-variation,"#4490 sku=TRL689-sz01"
2026-07-15T13:17:14+00:00,1493,retire-variation,"#4491 sku=TRL689-sz02"
2026-07-15T13:17:14+00:00,1493,simple,"TRL6891220 @8.38/m"
2026-07-15T13:17:14+00:00,1495,retire-variation,"#4492 sku=U10"
2026-07-15T13:17:14+00:00,1495,retire-variation,"#4493 sku=Cover Styl' U10-sz02"
2026-07-15T13:17:14+00:00,1495,simple,"U10 @33.25/m"
2026-07-15T13:17:14+00:00,1496,retire-variation,"#4494 sku=U19"
2026-07-15T13:17:14+00:00,1496,retire-variation,"#4495 sku=Cover Styl' U19-sz02"
2026-07-15T13:17:14+00:00,1496,simple,"U19 @33.25/m"
2026-07-15T13:17:14+00:00,1498,retire-variation,"#4498 sku=U21"
2026-07-15T13:17:14+00:00,1498,retire-variation,"#4499 sku=Cover Styl' U21-sz02"
2026-07-15T13:17:14+00:00,1498,simple,"U21 @33.25/m"
2026-07-15T13:17:14+00:00,1499,retire-variation,"#4500 sku=U50"
2026-07-15T13:17:14+00:00,1499,retire-variation,"#4501 sku=Cover Styl' U50-sz02"
2026-07-15T13:17:15+00:00,1499,simple,"U50 @27.04/m"
2026-07-15T13:17:15+00:00,1503,retire-variation,"#4512 sku=W6"
2026-07-15T13:17:15+00:00,1503,retire-variation,"#4513 sku=Cover Styl' W6-sz02"
2026-07-15T13:17:15+00:00,1503,simple,"W6 @33.25/m"
2026-07-15T13:17:15+00:00,6484,retire-variation,"#6485 sku=132011250"
2026-07-15T13:17:15+00:00,6484,retire-variation,"#6486 sku=13201-sz02"
2026-07-15T13:17:15+00:00,6484,simple,"132011250 @23.8/m"
2026-07-15T13:17:15+00:00,6487,retire-variation,"#6488 sku=132021250"
2026-07-15T13:17:15+00:00,6487,retire-variation,"#6489 sku=13202-sz02"
2026-07-15T13:17:15+00:00,6487,simple,"132021250 @23.8/m"
2026-07-15T13:17:15+00:00,6490,retire-variation,"#6491 sku=132031250"
2026-07-15T13:17:15+00:00,6490,retire-variation,"#6492 sku=13203-sz02"
2026-07-15T13:17:15+00:00,6490,simple,"132031250 @23.8/m"
2026-07-15T13:17:15+00:00,6493,retire-variation,"#6494 sku=132071250"
2026-07-15T13:17:15+00:00,6493,retire-variation,"#6495 sku=13207-sz02"
2026-07-15T13:17:15+00:00,6493,simple,"132071250 @23.8/m"
2026-07-15T13:17:15+00:00,6496,retire-variation,"#6497 sku=3268-sz01"
2026-07-15T13:17:15+00:00,6496,retire-variation,"#6498 sku=3268-sz02"
2026-07-15T13:17:15+00:00,6496,simple,"32681370 @8.38/m"
2026-07-15T13:17:15+00:00,6499,retire-variation,"#6500 sku=4520-sz01"
2026-07-15T13:17:15+00:00,6499,retire-variation,"#6501 sku=4520-sz02"
2026-07-15T13:17:15+00:00,6499,simple,"45201370 @4.36/m"
2026-07-15T13:17:15+00:00,6565,retire-variation,"#6566 sku=CT69"
2026-07-15T13:17:15+00:00,6565,retire-variation,"#6567 sku=Cover Styl' CT69-sz02"
2026-07-15T13:17:15+00:00,6565,simple,"CT69 @27.04/m"
2026-07-15T13:17:15+00:00,445,retire-variation,"#1597 sku=056SGO-sz01"
2026-07-15T13:17:15+00:00,445,retire-variation,"#1598 sku=056SGO-sz02"
2026-07-15T13:17:15+00:00,445,retire-variation,"#1599 sku=056SGO-sz03"
2026-07-15T13:17:15+00:00,445,retire-variation,"#1600 sku=056SGO-sz04"
2026-07-15T13:17:15+00:00,445,variation,"#6756 056SGO1372 [1372mm] @15.5/m"
2026-07-15T13:17:15+00:00,445,variation,"#6757 056SGO1524 [1524mm] @17.22/m"
2026-07-15T13:17:15+00:00,481,retire-variation,"#1657 sku=13101-sz01"
2026-07-15T13:17:15+00:00,481,retire-variation,"#1658 sku=13101-sz02"
2026-07-15T13:17:15+00:00,481,retire-variation,"#1659 sku=13101-sz03"
2026-07-15T13:17:15+00:00,481,retire-variation,"#1660 sku=13101-sz04"
2026-07-15T13:17:15+00:00,481,variation,"#6758 13101K625 [625mm] @9.97/m"
2026-07-15T13:17:15+00:00,481,variation,"#6759 13101K1250 [1250mm] @19.94/m"
2026-07-15T13:17:15+00:00,482,retire-variation,"#1661 sku=13102-sz01"
2026-07-15T13:17:15+00:00,482,retire-variation,"#1662 sku=13102-sz02"
2026-07-15T13:17:15+00:00,482,retire-variation,"#1663 sku=13102-sz03"
2026-07-15T13:17:15+00:00,482,retire-variation,"#1664 sku=13102-sz04"
2026-07-15T13:17:15+00:00,482,variation,"#6760 13102K625 [625mm] @9.97/m"
2026-07-15T13:17:15+00:00,482,variation,"#6761 13102K1250 [1250mm] @19.94/m"
2026-07-15T13:17:15+00:00,483,retire-variation,"#1665 sku=13103-sz01"
2026-07-15T13:17:15+00:00,483,retire-variation,"#1666 sku=13103-sz02"
2026-07-15T13:17:15+00:00,483,retire-variation,"#1667 sku=13103-sz03"
2026-07-15T13:17:15+00:00,483,retire-variation,"#1668 sku=13103-sz04"
2026-07-15T13:17:15+00:00,483,variation,"#6762 13103K625 [625mm] @9.97/m"
2026-07-15T13:17:15+00:00,483,variation,"#6763 13103K1250 [1250mm] @19.94/m"
2026-07-15T13:17:15+00:00,484,retire-variation,"#1669 sku=13104-sz01"
2026-07-15T13:17:15+00:00,484,retire-variation,"#1670 sku=13104-sz02"
2026-07-15T13:17:15+00:00,484,retire-variation,"#1671 sku=13104-sz03"
2026-07-15T13:17:15+00:00,484,retire-variation,"#1672 sku=13104-sz04"
2026-07-15T13:17:15+00:00,484,variation,"#6764 13104K625 [625mm] @9.97/m"
2026-07-15T13:17:15+00:00,484,variation,"#6765 13104K1250 [1250mm] @19.94/m"
2026-07-15T13:17:15+00:00,485,retire-variation,"#1673 sku=13105-sz01"
2026-07-15T13:17:15+00:00,485,retire-variation,"#1674 sku=13105-sz02"
2026-07-15T13:17:15+00:00,485,retire-variation,"#1675 sku=13105-sz03"
2026-07-15T13:17:15+00:00,485,retire-variation,"#1676 sku=13105-sz04"
2026-07-15T13:17:15+00:00,485,variation,"#6766 13105K625 [625mm] @9.97/m"
2026-07-15T13:17:15+00:00,485,variation,"#6767 13105K1250 [1250mm] @19.94/m"
2026-07-15T13:17:15+00:00,486,retire-variation,"#1677 sku=13106-sz01"
2026-07-15T13:17:15+00:00,486,retire-variation,"#1678 sku=13106-sz02"
2026-07-15T13:17:15+00:00,486,retire-variation,"#1679 sku=13106-sz03"
2026-07-15T13:17:15+00:00,486,retire-variation,"#1680 sku=13106-sz04"
2026-07-15T13:17:15+00:00,486,variation,"#6768 13106K625 [625mm] @9.97/m"
2026-07-15T13:17:15+00:00,486,variation,"#6769 13106K1250 [1250mm] @19.94/m"
2026-07-15T13:17:15+00:00,487,retire-variation,"#1681 sku=13107-sz01"
2026-07-15T13:17:15+00:00,487,retire-variation,"#1682 sku=13107-sz02"
2026-07-15T13:17:15+00:00,487,retire-variation,"#1683 sku=13107-sz03"
2026-07-15T13:17:15+00:00,487,retire-variation,"#1684 sku=13107-sz04"
2026-07-15T13:17:15+00:00,487,variation,"#6770 13107K625 [625mm] @9.97/m"
2026-07-15T13:17:15+00:00,487,variation,"#6771 13107K1250 [1250mm] @19.94/m"
2026-07-15T13:17:15+00:00,488,retire-variation,"#1685 sku=13109-sz01"
2026-07-15T13:17:15+00:00,488,retire-variation,"#1686 sku=13109-sz02"
2026-07-15T13:17:15+00:00,488,retire-variation,"#1687 sku=13109-sz03"
2026-07-15T13:17:15+00:00,488,retire-variation,"#1688 sku=13109-sz04"
2026-07-15T13:17:15+00:00,488,variation,"#6772 13109K625 [625mm] @9.97/m"
2026-07-15T13:17:15+00:00,488,variation,"#6773 13109K1250 [1250mm] @19.94/m"
2026-07-15T13:17:15+00:00,489,retire-variation,"#1689 sku=13111-sz01"
2026-07-15T13:17:15+00:00,489,retire-variation,"#1690 sku=13111-sz02"
2026-07-15T13:17:15+00:00,489,retire-variation,"#1691 sku=13111-sz03"
2026-07-15T13:17:15+00:00,489,retire-variation,"#1692 sku=13111-sz04"
2026-07-15T13:17:15+00:00,489,variation,"#6774 13111K610 [610mm] @10.63/m"
2026-07-15T13:17:15+00:00,489,variation,"#6775 13111K1220 [1220mm] @21.26/m"
2026-07-15T13:17:15+00:00,490,retire-variation,"#1693 sku=13112-sz01"
2026-07-15T13:17:15+00:00,490,retire-variation,"#1694 sku=13112-sz02"
2026-07-15T13:17:15+00:00,490,retire-variation,"#1695 sku=13112-sz03"
2026-07-15T13:17:15+00:00,490,retire-variation,"#1696 sku=13112-sz04"
2026-07-15T13:17:16+00:00,490,variation,"#6776 13112K610 [610mm] @10.63/m"
2026-07-15T13:17:16+00:00,490,variation,"#6777 13112K1220 [1220mm] @21.26/m"
2026-07-15T13:17:16+00:00,491,retire-variation,"#1697 sku=13113-sz01"
2026-07-15T13:17:16+00:00,491,retire-variation,"#1698 sku=13113-sz02"
2026-07-15T13:17:16+00:00,491,retire-variation,"#1699 sku=13113-sz03"
2026-07-15T13:17:16+00:00,491,retire-variation,"#1700 sku=13113-sz04"
2026-07-15T13:17:16+00:00,491,variation,"#6778 13113K610 [610mm] @10.63/m"
2026-07-15T13:17:16+00:00,491,variation,"#6779 13113K1220 [1220mm] @21.26/m"
2026-07-15T13:17:16+00:00,492,retire-variation,"#1701 sku=13114-sz01"
2026-07-15T13:17:16+00:00,492,retire-variation,"#1702 sku=13114-sz02"
2026-07-15T13:17:16+00:00,492,retire-variation,"#1703 sku=13114-sz03"
2026-07-15T13:17:16+00:00,492,retire-variation,"#1704 sku=13114-sz04"
2026-07-15T13:17:16+00:00,492,variation,"#6780 13114K610 [610mm] @10.63/m"
2026-07-15T13:17:16+00:00,492,variation,"#6781 13114K1220 [1220mm] @21.26/m"
2026-07-15T13:17:16+00:00,493,retire-variation,"#1705 sku=13115-sz01"
2026-07-15T13:17:16+00:00,493,retire-variation,"#1706 sku=13115-sz02"
2026-07-15T13:17:16+00:00,493,retire-variation,"#1707 sku=13115-sz03"
2026-07-15T13:17:16+00:00,493,retire-variation,"#1708 sku=13115-sz04"
2026-07-15T13:17:16+00:00,493,variation,"#6782 13115K610 [610mm] @10.63/m"
2026-07-15T13:17:16+00:00,493,variation,"#6783 13115K1220 [1220mm] @21.26/m"
2026-07-15T13:17:16+00:00,516,retire-variation,"#1731 sku=14215-sz01"
2026-07-15T13:17:16+00:00,516,retire-variation,"#1732 sku=14215-sz02"
2026-07-15T13:17:16+00:00,516,retire-variation,"#1733 sku=142151220"
2026-07-15T13:17:16+00:00,516,retire-variation,"#1734 sku=14215-sz04"
2026-07-15T13:17:16+00:00,516,variation,"#6784 14215610 [610mm] @7.69/m"
2026-07-15T13:17:16+00:00,516,variation,"#6785 142151220 [1220mm] @15.38/m"
2026-07-15T13:17:16+00:00,517,retire-variation,"#1735 sku=14216-sz01"
2026-07-15T13:17:16+00:00,517,retire-variation,"#1736 sku=14216-sz02"
2026-07-15T13:17:16+00:00,517,retire-variation,"#1737 sku=142161220"
2026-07-15T13:17:16+00:00,517,retire-variation,"#1738 sku=14216-sz04"
2026-07-15T13:17:16+00:00,517,variation,"#6786 14216610 [610mm] @7.69/m"
2026-07-15T13:17:16+00:00,517,variation,"#6787 142161220 [1220mm] @15.38/m"
2026-07-15T13:17:16+00:00,627,retire-variation,"#1925 sku=54101220"
2026-07-15T13:17:16+00:00,627,retire-variation,"#1926 sku=5410-sz02"
2026-07-15T13:17:16+00:00,627,retire-variation,"#1927 sku=5410-sz03"
2026-07-15T13:17:16+00:00,627,retire-variation,"#1928 sku=5410-sz04"
2026-07-15T13:17:16+00:00,627,variation,"#6788 5410610 [610mm] @9.5/m"
2026-07-15T13:17:16+00:00,627,variation,"#6789 54101220 [1220mm] @19/m"
2026-07-15T13:17:16+00:00,628,retire-variation,"#1929 sku=54201220"
2026-07-15T13:17:16+00:00,628,retire-variation,"#1930 sku=5420-sz02"
2026-07-15T13:17:16+00:00,628,retire-variation,"#1931 sku=5420-sz03"
2026-07-15T13:17:16+00:00,628,retire-variation,"#1932 sku=5420-sz04"
2026-07-15T13:17:16+00:00,628,variation,"#6790 5420610 [610mm] @9.5/m"
2026-07-15T13:17:16+00:00,628,variation,"#6791 54201220 [1220mm] @19/m"
2026-07-15T13:17:16+00:00,629,retire-variation,"#1933 sku=54301220"
2026-07-15T13:17:16+00:00,629,retire-variation,"#1934 sku=5430-sz02"
2026-07-15T13:17:16+00:00,629,retire-variation,"#1935 sku=5430-sz03"
2026-07-15T13:17:16+00:00,629,retire-variation,"#1936 sku=5430-sz04"
2026-07-15T13:17:16+00:00,629,variation,"#6792 5430610 [610mm] @9.5/m"
2026-07-15T13:17:16+00:00,629,variation,"#6793 54301220 [1220mm] @19/m"
2026-07-15T13:17:16+00:00,630,retire-variation,"#1937 sku=54351220"
2026-07-15T13:17:16+00:00,630,retire-variation,"#1938 sku=5435-sz02"
2026-07-15T13:17:16+00:00,630,retire-variation,"#1939 sku=5435-sz03"
2026-07-15T13:17:16+00:00,630,retire-variation,"#1940 sku=5435-sz04"
2026-07-15T13:17:16+00:00,630,variation,"#6794 5435610 [610mm] @9.5/m"
2026-07-15T13:17:16+00:00,630,variation,"#6795 54351220 [1220mm] @19/m"
2026-07-15T13:17:16+00:00,631,retire-variation,"#1941 sku=54501220"
2026-07-15T13:17:16+00:00,631,retire-variation,"#1942 sku=5450-sz02"
2026-07-15T13:17:16+00:00,631,retire-variation,"#1943 sku=5450-sz03"
2026-07-15T13:17:16+00:00,631,retire-variation,"#1944 sku=5450-sz04"
2026-07-15T13:17:16+00:00,631,variation,"#6796 5450610 [610mm] @9.5/m"
2026-07-15T13:17:16+00:00,631,variation,"#6797 54501220 [1220mm] @19/m"
2026-07-15T13:17:16+00:00,632,retire-variation,"#1945 sku=54601220"
2026-07-15T13:17:16+00:00,632,retire-variation,"#1946 sku=5460-sz02"
2026-07-15T13:17:16+00:00,632,retire-variation,"#1947 sku=5460-sz03"
2026-07-15T13:17:16+00:00,632,retire-variation,"#1948 sku=5460-sz04"
2026-07-15T13:17:16+00:00,632,variation,"#6798 5460610 [610mm] @9.5/m"
2026-07-15T13:17:16+00:00,632,variation,"#6799 54601220 [1220mm] @19/m"
2026-07-15T13:17:16+00:00,648,retire-variation,"#1973 sku=7591-sz01"
2026-07-15T13:17:16+00:00,648,retire-variation,"#1974 sku=7591-sz02"
2026-07-15T13:17:16+00:00,648,retire-variation,"#1975 sku=75911220"
2026-07-15T13:17:16+00:00,648,retire-variation,"#1976 sku=7591-sz04"
2026-07-15T13:17:16+00:00,648,variation,"#6800 7591610 [610mm] @11.76/m"
2026-07-15T13:17:16+00:00,648,variation,"#6801 75911220 [1220mm] @23.52/m"
2026-07-15T13:17:16+00:00,649,retire-variation,"#1977 sku=7667-sz01"
2026-07-15T13:17:16+00:00,649,retire-variation,"#1978 sku=7667-sz02"
2026-07-15T13:17:16+00:00,649,retire-variation,"#1979 sku=76671220"
2026-07-15T13:17:16+00:00,649,retire-variation,"#1980 sku=7667-sz04"
2026-07-15T13:17:17+00:00,649,variation,"#6802 7667610 [610mm] @11.76/m"
2026-07-15T13:17:17+00:00,649,variation,"#6803 76671220 [1220mm] @23.52/m"
2026-07-15T13:17:17+00:00,650,retire-variation,"#1981 sku=7668-sz01"
2026-07-15T13:17:17+00:00,650,retire-variation,"#1982 sku=7668-sz02"
2026-07-15T13:17:17+00:00,650,retire-variation,"#1983 sku=76681220"
2026-07-15T13:17:17+00:00,650,retire-variation,"#1984 sku=7668-sz04"
2026-07-15T13:17:17+00:00,650,variation,"#6804 7668610 [610mm] @11.76/m"
2026-07-15T13:17:17+00:00,650,variation,"#6805 76681220 [1220mm] @23.52/m"
2026-07-15T13:17:17+00:00,651,retire-variation,"#1985 sku=7669-sz01"
2026-07-15T13:17:17+00:00,651,retire-variation,"#1986 sku=7669-sz02"
2026-07-15T13:17:17+00:00,651,retire-variation,"#1987 sku=76691220"
2026-07-15T13:17:17+00:00,651,retire-variation,"#1988 sku=7669-sz04"
2026-07-15T13:17:17+00:00,651,variation,"#6806 7669610 [610mm] @11.76/m"
2026-07-15T13:17:17+00:00,651,variation,"#6807 76691220 [1220mm] @23.52/m"
2026-07-15T13:17:17+00:00,652,retire-variation,"#1989 sku=7671-sz01"
2026-07-15T13:17:17+00:00,652,retire-variation,"#1990 sku=7671-sz02"
2026-07-15T13:17:17+00:00,652,retire-variation,"#1991 sku=76711220"
2026-07-15T13:17:17+00:00,652,retire-variation,"#1992 sku=7671-sz04"
2026-07-15T13:17:17+00:00,652,variation,"#6808 7671610 [610mm] @11.76/m"
2026-07-15T13:17:17+00:00,652,variation,"#6809 76711220 [1220mm] @23.52/m"
2026-07-15T13:17:17+00:00,654,retire-variation,"#1995 sku=7673-sz01"
2026-07-15T13:17:17+00:00,654,retire-variation,"#1996 sku=7673-sz02"
2026-07-15T13:17:17+00:00,654,retire-variation,"#1997 sku=76731220"
2026-07-15T13:17:17+00:00,654,retire-variation,"#1998 sku=7673-sz04"
2026-07-15T13:17:17+00:00,654,variation,"#6810 7673610 [610mm] @11.76/m"
2026-07-15T13:17:17+00:00,654,variation,"#6811 76731220 [1220mm] @23.52/m"
2026-07-15T13:17:17+00:00,655,retire-variation,"#1999 sku=7684-sz01"
2026-07-15T13:17:17+00:00,655,retire-variation,"#2000 sku=7684-sz02"
2026-07-15T13:17:17+00:00,655,retire-variation,"#2001 sku=76841220"
2026-07-15T13:17:17+00:00,655,retire-variation,"#2002 sku=7684-sz04"
2026-07-15T13:17:17+00:00,655,variation,"#6812 7684610 [610mm] @11.76/m"
2026-07-15T13:17:17+00:00,655,variation,"#6813 76841220 [1220mm] @23.52/m"
2026-07-15T13:17:17+00:00,657,retire-variation,"#2005 sku=7946-sz01"
2026-07-15T13:17:17+00:00,657,retire-variation,"#2006 sku=7946-sz02"
2026-07-15T13:17:17+00:00,657,retire-variation,"#2007 sku=79461220"
2026-07-15T13:17:17+00:00,657,retire-variation,"#2008 sku=7946-sz04"
2026-07-15T13:17:17+00:00,657,variation,"#6814 7946610 [610mm] @11.76/m"
2026-07-15T13:17:17+00:00,657,variation,"#6815 79461220 [1220mm] @23.52/m"
2026-07-15T13:17:17+00:00,658,retire-variation,"#2009 sku=8220-sz01"
2026-07-15T13:17:17+00:00,658,retire-variation,"#2010 sku=8220-sz02"
2026-07-15T13:17:17+00:00,658,retire-variation,"#2011 sku=82201220"
2026-07-15T13:17:17+00:00,658,retire-variation,"#2012 sku=8220-sz04"
2026-07-15T13:17:17+00:00,658,variation,"#6816 8220610 [610mm] @11.76/m"
2026-07-15T13:17:17+00:00,658,variation,"#6817 82201220 [1220mm] @23.52/m"
2026-07-15T13:17:17+00:00,667,retire-variation,"#2013 sku=8774-sz01"
2026-07-15T13:17:17+00:00,667,retire-variation,"#2014 sku=8774-sz02"
2026-07-15T13:17:17+00:00,667,retire-variation,"#2015 sku=87741220"
2026-07-15T13:17:17+00:00,667,retire-variation,"#2016 sku=8774-sz04"
2026-07-15T13:17:17+00:00,667,variation,"#6818 8774610 [610mm] @11.76/m"
2026-07-15T13:17:17+00:00,667,variation,"#6819 87741220 [1220mm] @23.52/m"
2026-07-15T13:17:17+00:00,693,retire-variation,"#2045 sku=6480-sz01"
2026-07-15T13:17:17+00:00,693,retire-variation,"#2046 sku=6480-sz02"
2026-07-15T13:17:17+00:00,693,retire-variation,"#2047 sku=6480-sz03"
2026-07-15T13:17:17+00:00,693,retire-variation,"#2048 sku=6480-sz04"
2026-07-15T13:17:17+00:00,693,variation,"#6820 64801310 [1310mm] @4.34/m"
2026-07-15T13:17:17+00:00,693,variation,"#6821 64801530 [1530mm] @5.08/m"
2026-07-15T13:17:17+00:00,718,retire-variation,"#2062 sku=CRB91-sz01"
2026-07-15T13:17:17+00:00,718,retire-variation,"#2063 sku=CRB91-sz02"
2026-07-15T13:17:17+00:00,718,retire-variation,"#2064 sku=CRB91-sz03"
2026-07-15T13:17:17+00:00,718,retire-variation,"#2065 sku=CRB91-sz04"
2026-07-15T13:17:17+00:00,718,variation,"#6822 CRB911370 [1370mm] @14.24/m"
2026-07-15T13:17:17+00:00,718,variation,"#6823 CRB911520 [1520mm] @15.86/m"
2026-07-15T13:17:17+00:00,721,retire-variation,"#6719 sku="
2026-07-15T13:17:17+00:00,721,retire-variation,"#6720 sku="
2026-07-15T13:17:17+00:00,721,retire-variation,"#6721 sku="
2026-07-15T13:17:17+00:00,721,retire-variation,"#6722 sku="
2026-07-15T13:17:17+00:00,721,variation,"#6824 S69625 [625mm] @2.6/m"
2026-07-15T13:17:17+00:00,721,variation,"#6825 S691250 [1250mm] @5.2/m"
2026-07-15T13:17:17+00:00,736,retire-variation,"#2081 sku=SRL96-sz01"
2026-07-15T13:17:17+00:00,736,retire-variation,"#2082 sku=SRL96-sz02"
2026-07-15T13:17:17+00:00,736,retire-variation,"#6727 sku="
2026-07-15T13:17:17+00:00,736,retire-variation,"#6728 sku="
timestamp,parent_id,action,detail
2026-07-15T13:21:39+00:00,742,retire-variation,"#2083 sku=DFL20-sz01"
2026-07-15T13:21:39+00:00,742,retire-variation,"#2084 sku=DFL20-sz02"
2026-07-15T13:21:39+00:00,742,retire-variation,"#2085 sku=DFL20-sz03"
2026-07-15T13:21:39+00:00,742,retire-variation,"#2086 sku=DFL20-sz04"
2026-07-15T13:21:39+00:00,742,variation,"#6826 DFL201370 [1370mm] @8.7/m"
2026-07-15T13:21:39+00:00,742,variation,"#6827 DFL201520 [1520mm] @9.64/m"
2026-07-15T13:21:39+00:00,797,retire-variation,"#2137 sku=C201-sz01"
2026-07-15T13:21:39+00:00,797,retire-variation,"#2138 sku=C201-sz02"
2026-07-15T13:21:39+00:00,797,retire-variation,"#2139 sku=C2011220"
2026-07-15T13:21:39+00:00,797,retire-variation,"#2140 sku=C201-sz04"
2026-07-15T13:21:39+00:00,797,variation,"#6828 C201610 [610mm] @5.62/m"
2026-07-15T13:21:39+00:00,797,variation,"#6829 C2011220 [1220mm] @11.24/m"
2026-07-15T13:21:39+00:00,802,retire-variation,"#2151 sku=CF06-sz01"
2026-07-15T13:21:39+00:00,802,retire-variation,"#2152 sku=CF06-sz02"
2026-07-15T13:21:39+00:00,802,retire-variation,"#2153 sku=CF061220"
2026-07-15T13:21:39+00:00,802,retire-variation,"#2154 sku=CF06-sz04"
2026-07-15T13:21:40+00:00,802,variation,"#6830 CF06610 [610mm] @7.69/m"
2026-07-15T13:21:40+00:00,802,variation,"#6831 CF061220 [1220mm] @15.38/m"
2026-07-15T13:21:40+00:00,1018,retire-variation,"#5166 sku=K301-sz10"
2026-07-15T13:21:40+00:00,1018,retire-variation,"#5167 sku=K301-sz11"
2026-07-15T13:21:40+00:00,1018,retire-variation,"#5168 sku=K3011220"
2026-07-15T13:21:40+00:00,1018,retire-variation,"#5169 sku=K301-sz13"
2026-07-15T13:21:40+00:00,1018,variation,"#6832 K301610 [610mm] @5.62/m"
2026-07-15T13:21:40+00:00,1018,variation,"#6833 K3011220 [1220mm] @11.24/m"
2026-07-15T13:21:40+00:00,1027,retire-variation,"#4873 sku=L1031220"
2026-07-15T13:21:40+00:00,1027,retire-variation,"#4874 sku=L103-sz11"
