product_id,type,site_sku,site_price,status,sage_price,sage_desc,note
3513,product_variation,"Cover Styl' D1-sz02",1216.80,NOT_IN_SAGE,,,cover-styl-prefix
3524,product_variation,DFP08-sz01,84.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
3525,product_variation,DFP08-sz02,378.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
3544,product_variation,DIGI-FABAQ610,123.50,MATCH,123.5,"SELF ADHESIVE POLYESTER FABRIC FOR AQUEOUS INK 610MM X 30M",
3545,product_variation,DIGI-FABAQ914,185.20,MATCH,185.2,"SELF ADHESIVE POLYESTER FABRIC FOR AQUEOUS INK 914MM X 30M",
3546,product_variation,DIGI-FABAQ1067,215.60,MATCH,215.6,"SELF ADHESIVE POLYESTER FABRIC FOR AQUEOUS INK 1067MM X 30M",
3547,product_variation,DIGI-FABAQ-sz04,255.90,NOT_IN_SAGE,,,"legacy -szNN suffix"
3548,product_variation,DIGI-FABAQ-sz05,307.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
3549,product_variation,DIGBA450C1370,109.10,MATCH,109.1,"DIGI-BANNER 450C 1370MM X 30M",
3550,product_variation,DIGBA450C1600,142.80,MATCH,142.8,"DIGI-BANNER 450C 1600MM X 30M",
3551,product_variation,DIGBABO1370,186.60,MATCH,186.6,"DIGI-BANNER BLOCKOUT 550 1370MM X 30M",
3552,product_variation,DIGBABO1600,233.30,MATCH,233.3,"DIGI-BANNER BLOCKOUT 550 1600MM X 30M",
3555,product_variation,DRYWIPELAM1040,257.60,MATCH,257.6,"ECONOMY DRY WIPE LAMINATE 1040MM X 100M",
3556,product_variation,DRYWIPELAM1300,322.90,MATCH,322.9,"ECONOMY DRY WIPE LAMINATE  1300MM X 100M",
3557,product_variation,DRYWIPELAM1530,380.10,MATCH,380.1,"ECONOMY DRY WIPE LAMINATE  1530MM X 100M",
3558,product_variation,DIGPA1501370,106.90,MATCH,106.9,"DIGI-PAPER 150 SATIN PAPER 150GSM 1370MM X 61M",
3559,product_variation,DIGPA1501600,143.60,MATCH,143.6,"DIGI-PAPER 150 SATIN PAPER 150GSM 1600MM X 61M",
3560,product_variation,E3101-sz01,22.68,NOT_IN_SAGE,,,"legacy -szNN suffix"
3561,product_variation,E3101-sz02,912.17,NOT_IN_SAGE,,,"legacy -szNN suffix"
3562,product_variation,E3101-sz03,11.34,NOT_IN_SAGE,,,"legacy -szNN suffix"
3563,product_variation,E3101-sz04,456.09,NOT_IN_SAGE,,,"legacy -szNN suffix"
3564,product_variation,E3102-sz01,22.68,NOT_IN_SAGE,,,"legacy -szNN suffix"
3565,product_variation,E3102-sz02,912.17,NOT_IN_SAGE,,,"legacy -szNN suffix"
3566,product_variation,E3102-sz03,11.34,NOT_IN_SAGE,,,"legacy -szNN suffix"
3567,product_variation,E3102-sz04,456.09,NOT_IN_SAGE,,,"legacy -szNN suffix"
3568,product_variation,E4402-sz01,11.34,NOT_IN_SAGE,,,"legacy -szNN suffix"
3569,product_variation,E4402-sz02,456.09,NOT_IN_SAGE,,,"legacy -szNN suffix"
3572,product_variation,E6501-sz01,11.34,NOT_IN_SAGE,,,"legacy -szNN suffix"
3573,product_variation,E6501-sz02,456.09,NOT_IN_SAGE,,,"legacy -szNN suffix"
3574,product_variation,E6501-sz03,22.68,NOT_IN_SAGE,,,"legacy -szNN suffix"
3575,product_variation,E6501-sz04,912.17,NOT_IN_SAGE,,,"legacy -szNN suffix"
3576,product_variation,E6502-sz01,11.34,NOT_IN_SAGE,,,"legacy -szNN suffix"
3577,product_variation,E6502-sz02,456.09,NOT_IN_SAGE,,,"legacy -szNN suffix"
3578,product_variation,E6502-sz03,22.68,NOT_IN_SAGE,,,"legacy -szNN suffix"
3579,product_variation,E6502-sz04,912.17,NOT_IN_SAGE,,,"legacy -szNN suffix"
3580,product_variation,EASYDOTPETSILVER-sz01,164.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
3581,product_variation,EASYDOTPETSILVER-sz02,442.80,NOT_IN_SAGE,,,"legacy -szNN suffix"
3582,product_variation,EASYDOTPETSILVER-sz03,0.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
3583,product_variation,EK301-sz01,11.34,NOT_IN_SAGE,,,"legacy -szNN suffix"
3584,product_variation,EK301-sz02,456.09,NOT_IN_SAGE,,,"legacy -szNN suffix"
3585,product_variation,EFL880,142.10,MATCH,142.1,"ESSENTIAL FLOOR LAMINATE 880MM X 50M",
3586,product_variation,EFL1300,176.50,MATCH,176.5,"ESSENTIAL FLOOR LAMINATE 1300MM X 50M",
3587,product_variation,EGL500,57.40,MATCH,57.4,"ESSENTIAL GLOSS LAMINATE 500MM X 50M",
3588,product_variation,EGL760,71.10,MATCH,71.1,"ESSENTIAL GLOSS LAMINATE 760MM X 50M",
3589,product_variation,EGL1370,105.40,MATCH,105.4,"ESSENTIAL GLOSS LAMINATE 1370MM X 50M",
3590,product_variation,EGL1520,114.70,MATCH,114.7,"ESSENTIAL GLOSS LAMINATE 1520MM X 50M",
3591,product_variation,EML760,71.10,MATCH,71.1,"ESSENTIAL MATT LAMINATE 760MM X 50M",
3592,product_variation,EML1370,105.40,MATCH,105.4,"ESSENTIAL MATT LAMINATE 1370MM X 50M",
3593,product_variation,EML1600,137.80,MATCH,137.8,"ESSENTIAL MATT LAMINATE 1600MM X 50M",
3594,product_variation,FLATMATT1300,119.70,MATCH,119.7,"FLAT MATT LAMINATE 1300MM X 50M",
3595,product_variation,FLATMATT1520,139.00,MATCH,139,"FLAT MATT LAMINATE 1520MM X 50M",
3596,product_variation,FLO1,13.20,MATCH,13.2,"1LTR FLOAT-ON APPLICATION FLUID",
3597,product_variation,FLO,61.60,MATCH,61.6,"5LTR FLOAT-ON APPLICATION FLUID",
3598,product_variation,FLOORAPP-sz01,425.90,NOT_IN_SAGE,,,"legacy -szNN suffix"
3599,product_variation,FLOORAPP-sz02,425.90,NOT_IN_SAGE,,,"legacy -szNN suffix"
3600,product_variation,FLOORAPP-sz03,552.25,NOT_IN_SAGE,,,"legacy -szNN suffix"
3601,product_variation,60350,3.90,MATCH,3.9,"603 SILVER GAFFER TAPE 50MM X 50M",
3602,product_variation,603-sz02,84.24,NOT_IN_SAGE,,,"legacy -szNN suffix"
3603,product_variation,GL14-sz01,34.64,NOT_IN_SAGE,,,"legacy -szNN suffix"
3604,product_variation,GL14-sz02,987.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
3605,product_variation,GL16-sz01,34.64,NOT_IN_SAGE,,,"legacy -szNN suffix"
3606,product_variation,GL16-sz02,987.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
3609,product_variation,GLASSAPP-sz01,93.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
3610,product_variation,GLASSAPP-sz02,251.10,NOT_IN_SAGE,,,"legacy -szNN suffix"
3611,product_variation,GLASSAPP-sz03,105.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
3612,product_variation,GLASSAPP-sz04,283.50,NOT_IN_SAGE,,,"legacy -szNN suffix"
3613,product_variation,GLASSAPP-sz05,93.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
3614,product_variation,GLASSAPP-sz06,251.10,NOT_IN_SAGE,,,"legacy -szNN suffix"
3615,product_variation,GLASSAPP-sz07,127.50,NOT_IN_SAGE,,,"legacy -szNN suffix"
3616,product_variation,GLASSAPP-sz08,344.25,NOT_IN_SAGE,,,"legacy -szNN suffix"
3620,product_variation,GSK-sz04,25.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
3621,product_variation,GSK-sz05,12.50,NOT_IN_SAGE,,,"legacy -szNN suffix"
3624,product_variation,165SML-sz01,222.44,NOT_IN_SAGE,,,"legacy -szNN suffix"
3625,product_variation,180STL914,196.30,MATCH,196.3,"KERNOW 180STL ULTIMATE LIGHTBLOCK 914MM X 30M",
3626,product_variation,180STL1270,271.50,MATCH,271.5,"KERNOW 180STL ULTIMATE LIGHTBLOCK 1270MM X 30M",
3627,product_variation,200SGB914,165.70,MATCH,165.7,"KERNOW OPALINE 200SGB BACKLIGHT FILM 914MM X 30M",
3628,product_variation,200SGB1270,232.80,MATCH,232.8,"KERNOW OPALINE 200SGB BACKLIGHT FILM 1270MM X 30M",
3629,product_variation,200SGB1370,255.90,MATCH,255.9,"KERNOW OPALINE 200SGB BACKLIGHT FILM 1372MM X 30M",
3630,product_variation,200SGB1524,284.20,MATCH,284.2,"KERNOW OPALINE 200SGB BACKLIGHT FILM 1524MM X 30M",
3631,product_variation,230STL914,237.20,MATCH,237.2,"KERNOW 230STL ULTIMATE LIGHTBLOCK 914MM X 30M",
3632,product_variation,230STL1270,328.40,MATCH,328.4,"KERNOW 230STL ULTIMATE LIGHTBLOCK 1270MM X 30M",
3633,product_variation,230STL1524,394.90,MATCH,394.9,"KERNOW 230STL ULTIMATE LIGHTBLOCK 1524MM X 30M",
3634,product_variation,385STL1270,343.60,MATCH,343.6,"KERNOW 385STL ULTIMATE LIGHTBLOCK 1270MM X 20M",
3635,product_variation,IPA100-sz01,16.10,NOT_IN_SAGE,,,"legacy -szNN suffix"
3636,product_variation,IPA100-sz02,72.40,NOT_IN_SAGE,,,"legacy -szNN suffix"
3649,product_variation,"Cover Styl' K6-sz01",19.00,NOT_IN_SAGE,,,cover-styl-prefix
3650,product_variation,"Cover Styl' K6-sz02",855.00,NOT_IN_SAGE,,,cover-styl-prefix
3653,product_variation,142SGC1370,255.90,MATCH,255.9,"KERNOW KLEARVIEW 142SGC 1370MM X 30M",
3664,product_variation,"Cover Styl' M6-sz01",19.00,NOT_IN_SAGE,,,cover-styl-prefix
3665,product_variation,"Cover Styl' M6-sz02",855.00,NOT_IN_SAGE,,,cover-styl-prefix
3670,product_variation,MT-sz01,14.20,NOT_IN_SAGE,,,"legacy -szNN suffix"
3671,product_variation,MT-sz02,66.75,NOT_IN_SAGE,,,"legacy -szNN suffix"
3672,product_variation,MT-sz03,28.40,NOT_IN_SAGE,,,"legacy -szNN suffix"
3673,product_variation,MT-sz04,133.50,NOT_IN_SAGE,,,"legacy -szNN suffix"
3674,product_variation,MT-sz05,0.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
3675,product_variation,MT-sz06,0.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
3676,product_variation,MT1-sz01,1.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
3677,product_variation,MT1-sz02,31.32,NOT_IN_SAGE,,,"legacy -szNN suffix"
3678,product_variation,MT2-sz01,2.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
3679,product_variation,MT2-sz02,41.76,NOT_IN_SAGE,,,"legacy -szNN suffix"
3680,product_variation,DIGI-MESH1370,129.30,MATCH,129.3,"1370MM X 30M 400GSM PREMIUM MESH",
3681,product_variation,DIGI-MESH1600,166.00,MATCH,166,"1600MM X 30M 400GSM PREMIUM MESH",
3694,product_variation,MP326-sz01,61.60,NOT_IN_SAGE,,,"legacy -szNN suffix"
3695,product_variation,MP326-sz02,215.60,NOT_IN_SAGE,,,"legacy -szNN suffix"
3714,product_variation,"Cover Styl' NE51-sz01",33.25,NOT_IN_SAGE,,,cover-styl-prefix
3715,product_variation,"Cover Styl' NE51-sz02",1496.25,NOT_IN_SAGE,,,cover-styl-prefix
3720,product_variation,"Cover Styl' NE72-sz01",27.04,NOT_IN_SAGE,,,cover-styl-prefix
3721,product_variation,"Cover Styl' NE72-sz02",1216.80,NOT_IN_SAGE,,,cover-styl-prefix
3722,product_variation,EASYDOT-sz01,220.40,NOT_IN_SAGE,,,"legacy -szNN suffix"
3723,product_variation,EASYDOT-sz02,233.70,NOT_IN_SAGE,,,"legacy -szNN suffix"
3724,product_variation,EASYDOTPP-sz01,272.60,NOT_IN_SAGE,,,"legacy -szNN suffix"
3725,product_variation,"Cover Styl' NF06-sz01",19.00,NOT_IN_SAGE,,,cover-styl-prefix
3726,product_variation,"Cover Styl' NF06-sz02",855.00,NOT_IN_SAGE,,,cover-styl-prefix
3741,product_variation,"Cover Styl' NH36-sz01",33.25,NOT_IN_SAGE,,,cover-styl-prefix
3742,product_variation,"Cover Styl' NH36-sz02",1496.25,NOT_IN_SAGE,,,cover-styl-prefix
3943,product_variation,P8361220,6.02,MATCH,6.02,"F-SIGN PLATINUM 836 PERMANENT BLUE 1220MM",
3944,product_variation,P836-sz02,135.50,NOT_IN_SAGE,,,"legacy -szNN suffix"
3945,product_variation,P836-sz03,6.76,NOT_IN_SAGE,,,"legacy -szNN suffix"
3946,product_variation,P836-sz04,152.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
3947,product_variation,P836-sz05,3.01,NOT_IN_SAGE,,,"legacy -szNN suffix"
3948,product_variation,P836-sz06,67.75,NOT_IN_SAGE,,,"legacy -szNN suffix"
3949,product_variation,P836-sz07,3.38,NOT_IN_SAGE,,,"legacy -szNN suffix"
3950,product_variation,P836-sz08,76.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4131,product_variation,S-sz01,3.45,NOT_IN_SAGE,,,"legacy -szNN suffix"
4132,product_variation,S-sz02,132.50,NOT_IN_SAGE,,,"legacy -szNN suffix"
4133,product_variation,PP815-sz01,99.40,NOT_IN_SAGE,,,"legacy -szNN suffix"
4134,product_variation,PP820500,57.40,MATCH,57.4,"POLI-PRINT 820 WHITE GLOSS GREY ADHESIVE VINYL 500MM X 50M",
4135,product_variation,PP820760,71.10,MATCH,71.1,"POLI-PRINT 820 WHITE GLOSS GREY ADHESIVE VINYL 760MM X 50M",
4136,product_variation,PP8201372,105.40,MATCH,105.4,"POLI-PRINT 820 WHITE GLOSS GREY ADHESIVE VINYL 1372MM X 50M",
4137,product_variation,PP8201524,114.70,MATCH,114.7,"POLI-PRINT 820 WHITE GLOSS GREY ADHESIVE VINYL 1524MM X 50M",
4138,product_variation,PP12031370,225.70,MATCH,225.7,"POLI-PRINT 1203 WHITE GLOSS POLYMERIC VINYL A/F 1370MM X 50M",
4139,product_variation,PP12031600,278.20,MATCH,278.2,"POLI-PRINT 1203 WHITE GLOSS POLYMERIC VINYL A/F 1600MM X 50M",
4140,product_variation,PP12351370,191.10,MATCH,191.1,"POLI-PRINT 1235 CLEAR MATT POLYMERIC VINYL 1370MM X 50M",
4141,product_variation,FF200-sz01,190.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4142,product_variation,FF200-sz02,361.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4143,product_variation,"Cover Styl' Q2-sz01",33.25,NOT_IN_SAGE,,,cover-styl-prefix
4144,product_variation,"Cover Styl' Q2-sz02",1496.25,NOT_IN_SAGE,,,cover-styl-prefix
4150,product_variation,RJO751370,168.00,MATCH,168,"RI-JET OPTIMA P75 WHITE GLOSS GREY ADH 1370MM X 50M",
4151,product_variation,RIG-sz01,13.95,NOT_IN_SAGE,,,"legacy -szNN suffix"
4152,product_variation,RIG-sz02,62.80,NOT_IN_SAGE,,,"legacy -szNN suffix"
4153,product_variation,RJ1001370,143.30,MATCH,143.3,"1370MM X 50M RI-JET M100 3 YEAR GLOSS WHITE REM",
4155,product_variation,RJ100AF1370,161.20,MATCH,161.2,"RI-JET M100 GLOSS WHITE PERM AIR-FLOW 1370MM X 50M",
4156,product_variation,RJ100BA1370,157.10,MATCH,157.1,"1370MM X 50 M RI-JET M100 GLOSS WHITE BLOCKOUT REM",
4157,product_variation,RJ100BA1600,191.35,MATCH,191.35,"1600MM X 50M RI-JET100 GLOSS WHITE BLOCKOUT REM",
4158,product_variation,RJ50STA/F-sz01,36.80,NOT_IN_SAGE,,,"legacy -szNN suffix"
4159,product_variation,RJ50STA/F-sz02,331.20,NOT_IN_SAGE,,,"legacy -szNN suffix"
4160,product_variation,RJ50STA/F-sz03,60.20,NOT_IN_SAGE,,,"legacy -szNN suffix"
4161,product_variation,RJ50STA/F-sz04,541.80,NOT_IN_SAGE,,,"legacy -szNN suffix"
4162,product_variation,RJ50STA/F-sz05,66.80,NOT_IN_SAGE,,,"legacy -szNN suffix"
4163,product_variation,RJ50STA/F-sz06,601.20,NOT_IN_SAGE,,,"legacy -szNN suffix"
4164,product_variation,RJ75760,140.30,MATCH,140.3,"RI-JET P75 WHITE GLOSS 760MM X 50M",
4165,product_variation,RJ751600,270.10,MATCH,270.1,"RI-JET P75 WHITE GLOSS 1600MM X 50M",
4168,product_variation,"Cover Styl' RM04-sz01",19.00,NOT_IN_SAGE,,,cover-styl-prefix
4169,product_variation,"Cover Styl' RM04-sz02",855.00,NOT_IN_SAGE,,,cover-styl-prefix
4174,product_variation,"R10 / R20-sz01",13.55,NOT_IN_SAGE,,,"legacy -szNN suffix"
4175,product_variation,"R10 / R20-sz02",13.55,NOT_IN_SAGE,,,"legacy -szNN suffix"
4176,product_variation,"R10 / R20-sz03",15.60,NOT_IN_SAGE,,,"legacy -szNN suffix"
4177,product_variation,"RSK / MSK-sz01",0.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4178,product_variation,"RSK / MSK-sz02",0.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4179,product_variation,"RSK / MSK-sz03",0.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4180,product_variation,"RSK / MSK-sz04",0.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4181,product_variation,"RSK / MSK-sz05",25.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4182,product_variation,"RSK / MSK-sz06",12.50,NOT_IN_SAGE,,,"legacy -szNN suffix"
4183,product_variation,S6502-sz01,5.62,NOT_IN_SAGE,,,"legacy -szNN suffix"
4184,product_variation,S6502-sz02,226.22,NOT_IN_SAGE,,,"legacy -szNN suffix"
4185,product_variation,S6502-sz03,11.24,NOT_IN_SAGE,,,"legacy -szNN suffix"
4186,product_variation,S6502-sz04,452.43,NOT_IN_SAGE,,,"legacy -szNN suffix"
4203,product_variation,SC402-sz01,5.50,NOT_IN_SAGE,,,"legacy -szNN suffix"
4204,product_variation,SC402-sz02,248.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4205,product_variation,SC402-sz03,2.64,NOT_IN_SAGE,,,"legacy -szNN suffix"
4206,product_variation,SC402-sz04,119.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4231,product_variation,SC412-sz01,5.50,NOT_IN_SAGE,,,"legacy -szNN suffix"
4232,product_variation,SC412-sz02,248.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4233,product_variation,SC412-sz03,2.64,NOT_IN_SAGE,,,"legacy -szNN suffix"
4234,product_variation,SC412-sz04,119.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4247,product_variation,SC420-sz01,5.50,NOT_IN_SAGE,,,"legacy -szNN suffix"
4248,product_variation,SC420-sz02,248.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4249,product_variation,SC420-sz03,2.64,NOT_IN_SAGE,,,"legacy -szNN suffix"
4250,product_variation,SC420-sz04,119.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4347,product_variation,SC4711260,5.50,MATCH,5.5,"RI-MARK OPTIMA 471 GLOSS GOLD 1260MM",
4348,product_variation,SC471-sz02,248.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4349,product_variation,SC471-sz03,2.64,NOT_IN_SAGE,,,"legacy -szNN suffix"
4350,product_variation,SC471-sz04,119.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4355,product_variation,SC4741260,5.50,MATCH,5.5,"RI-MARK OPTIMA 474 GLOSS COPPER 1260MM",
4356,product_variation,SC474-sz02,248.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4357,product_variation,SC474-sz03,2.64,NOT_IN_SAGE,,,"legacy -szNN suffix"
4358,product_variation,SC474-sz04,119.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4375,product_variation,SC4811260,5.50,MATCH,5.5,"RI-MARK OPTIMA 481 GLOSS SILVER 1260MM",
4376,product_variation,SC481-sz02,248.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4377,product_variation,SC481-sz03,2.64,NOT_IN_SAGE,,,"legacy -szNN suffix"
4378,product_variation,SC481-sz04,119.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4387,product_variation,SC485-sz01,5.50,NOT_IN_SAGE,,,"legacy -szNN suffix"
4388,product_variation,SC485-sz02,248.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4389,product_variation,SC485-sz03,2.64,NOT_IN_SAGE,,,"legacy -szNN suffix"
4390,product_variation,SC485-sz04,119.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4399,product_variation,PE190-sz01,0.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4400,product_variation,PE190-sz02,0.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4401,product_variation,PE190-sz03,74.50,NOT_IN_SAGE,,,"legacy -szNN suffix"
4402,product_variation,PE190-sz04,109.70,NOT_IN_SAGE,,,"legacy -szNN suffix"
4403,product_variation,PE190-sz05,129.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4404,product_variation,PE190-sz06,83.50,NOT_IN_SAGE,,,"legacy -szNN suffix"
4405,product_variation,PE190-sz07,97.90,NOT_IN_SAGE,,,"legacy -szNN suffix"
4406,product_variation,S.7-sz01,14.60,NOT_IN_SAGE,,,"legacy -szNN suffix"
4407,product_variation,S.7-sz02,17.50,NOT_IN_SAGE,,,"legacy -szNN suffix"
4410,product_variation,SUPA-FLAT914,168.90,MATCH,168.9,"420GSM ROLL-UP 914MM X 50M",
4411,product_variation,SUPA-FLAT1070,197.20,MATCH,197.2,"420GSM ROLL-UP 1070MM X 50M",
4412,product_variation,SUPA-FLAT1370,268.20,MATCH,268.2,"420GSM ROLL-UP 1370MM X 50M",
4413,product_variation,HSK-sz01,0.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4414,product_variation,HSK-sz02,0.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4415,product_variation,HSK-sz03,0.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4416,product_variation,HSK-sz04,25.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4417,product_variation,HSK-sz05,12.50,NOT_IN_SAGE,,,"legacy -szNN suffix"
4418,product_variation,BAG,24.20,MATCH,24.2,"PROFESSIONAL SIGNMAKERS BLACK TOOL BAG WITH BELT",
4419,product_variation,BAG2,30.30,MATCH,30.3,"PROFESSIONAL SIGNMAKERS PINK TOOL BAG WITH BELT",
4420,product_variation,ROLINKTR-sz01,101.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4421,product_variation,ROLINKTR-sz02,101.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4422,product_variation,ROLINKTR-sz03,101.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4423,product_variation,ROLINKTR-sz04,101.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4424,product_variation,ROLINKTR-sz05,101.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4425,product_variation,ROLINKTR-sz06,101.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4426,product_variation,ROLINKTR-sz07,101.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4427,product_variation,ROLINKTR-sz08,101.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4428,product_variation,ROLINKTR-sz09,53.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4429,product_variation,909-sz01,51.30,NOT_IN_SAGE,,,"legacy -szNN suffix"
4430,product_variation,909-sz02,51.30,NOT_IN_SAGE,,,"legacy -szNN suffix"
4431,product_variation,909-sz03,66.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4496,product_variation,"Cover Styl' U20-sz01",33.25,NOT_IN_SAGE,,,cover-styl-prefix
4497,product_variation,"Cover Styl' U20-sz02",1496.25,NOT_IN_SAGE,,,cover-styl-prefix
4502,product_variation,ULT1050,254.20,MATCH,254.2,"1050MM X 50M ULTRACRYSTALINE PERM MOUNT FILM",
4503,product_variation,ULT1310,315.70,MATCH,315.7,"1310MM X 50M ULTRACRYSTALINE PERM MOUNT FILM",
4504,product_variation,ULT-sz03,305.50,NOT_IN_SAGE,,,"legacy -szNN suffix"
4505,product_variation,ULT1530,366.50,MATCH,366.5,"1524MM X 50M ULTRACRYSTALINE PERM MOUNT FILM",
4514,product_variation,"Cover Styl' W7-sz01",33.25,NOT_IN_SAGE,,,cover-styl-prefix
4515,product_variation,"Cover Styl' W7-sz02",1496.25,NOT_IN_SAGE,,,cover-styl-prefix
4516,product_variation,BIG,21.50,MATCH,21.5,"BIG YELLOW 500MM SAFETY RULER",
4517,product_variation,BIG2,35.70,MATCH,35.7,"BIG YELLOW 1000MM SAFETY RULER",
4518,product_variation,BIG5,6.50,MATCH,6.5,"HANDLE FOR BIG YELLOW SAFETY RULERS 90MM SELF-ADHESIVE",
4643,product_variation,4930200,1.75,MATCH,1.75,"200MM X 500MM POLI-FLEX TURBO SILVER HTV",
4644,product_variation,4930A4,1.32,MATCH,1.32,"A4 SHEET POLI-FLEX TURBO 4930 SILVER HTV",
4765,product_variation,CF01305,4.25,MATCH,4.25,"305MM CF01 NEON PINK CRAFT VINYL",
4766,product_variation,CF01-sz11,21.25,NOT_IN_SAGE,,,"legacy -szNN suffix"
4767,product_variation,CF01500,7.55,MATCH,7.55,"500MM CF01 PINK FLUORESCENT VINYL",
4768,product_variation,CF01-sz13,37.75,NOT_IN_SAGE,,,"legacy -szNN suffix"
4769,product_variation,L1991220,2.94,MATCH,2.94,"RI-MARK EVENT 199 GLOSS TRANSPARENT 1220MM",
4770,product_variation,L199-sz11,130.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4771,product_variation,L199-sz12,1.47,NOT_IN_SAGE,,,"legacy -szNN suffix"
4772,product_variation,L199-sz13,65.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4773,product_variation,L1001220,2.94,MATCH,2.94,"RI-MARK EVENT 100 GLOSS WHITE 1220MM",
4774,product_variation,L100-sz11,130.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4775,product_variation,L100-sz12,1.47,NOT_IN_SAGE,,,"legacy -szNN suffix"
4776,product_variation,L100-sz13,65.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4777,product_variation,L1451220,3.18,MATCH,3.18,"RI-MARK EVENT 145 GLOSS BROWN 1220MM",
4778,product_variation,L145-sz11,140.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4779,product_variation,L145-sz12,1.59,NOT_IN_SAGE,,,"legacy -szNN suffix"
4780,product_variation,L145-sz13,70.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4841,product_variation,L1511220,3.18,MATCH,3.18,"RI-MARK EVENT 151 GLOSS PERFECT PURPLE 1220MM",
4842,product_variation,L151-sz11,140.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4843,product_variation,L151-sz12,1.59,NOT_IN_SAGE,,,"legacy -szNN suffix"
4844,product_variation,L151-sz13,70.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4881,product_variation,L1011220,2.94,MATCH,2.94,"RI-MARK EVENT 101 GLOSS BLACK 1220MM",
4882,product_variation,L101-sz11,130.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4883,product_variation,L101-sz12,1.47,NOT_IN_SAGE,,,"legacy -szNN suffix"
4884,product_variation,L101-sz13,65.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4953,product_variation,M3041220,3.50,MATCH,3.5,"RI-MARK EVENT 304 MATT GREY 1220MM",
4954,product_variation,M304-sz11,154.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
4955,product_variation,M304-sz12,1.75,NOT_IN_SAGE,,,"legacy -szNN suffix"
4956,product_variation,M304-sz13,77.00,NOT_IN_SAGE,,,"legacy -szNN suffix"
