"id","name","catimg","description","splashdisp","bannergroup","sortorder","manussortorder","xmultisite","multisitedesconelimit","multisitedescone","multisitedesctwolimit","multisitedesctwo","subdisp","cathighlights","videourl","catparent","xcat","xsortorder","specname","speccatimg","specdescription","specbannergroup","catview","catviewg","nofilter","seourl","seoexact","keywords","metatitle","metadesc","descshort","multisitedescshortone","multisitedescshorttwo","addldisp","addlheader","footdisplay","addlcat","addlsortorder","specdescshort","tabonename","tabonecontent","tabtwoname","tabtwocontent","tabthreename","tabthreecontent","tabfourname","tabfourcontent","featgridaccorddo","featgridaccordname"
"Sandblasting-Stencil-Films","Sandblasting Stencil Films","Sandblast_Cat.jpg","<html>
<head>
<title>Sandblasting Stencil Films</title><br>
</head>
<body>
<style>
.responsive {
  width: 50%;
  height: auto;
}
</style>


<img style=""height: 50px; width: 236px;"" alt=""Aslan logo""
src=""media/ecom/onpagegraphics/ASLAN_Logo_New.png"" class=""responsive""><br><br>
<p>We offer a wide range of ASLAN self-adhesive stencil films for all sand-blasting applications.</p>
<p>Whether you are sand blasting on to glass, wood, slate or granite or even maybe shot-peening on to metal surfaces, we have the right stencil film for the job.</p>
<p>All of our films offer crisp sharp edge definition and with a residue free adhesive the whole process is made even easier.</p>
<p>Our wide selection of sandblast stencil films are available from 80 micron thick right up to 600 micron.</p>
<p>We even have some higher tack versions for use on more difficult surfaces and for critical blasting of industrial parts.</p>
<h3>For help choosing the right product please give us a call on 01858 431642</h3>
</body>
</html>
","0","","20","0","DEFAULT","","","","","DEFAULT","","","Stencil-Masking-Films","Aslan-S62, Aslan-S64, Aslan-S66, Aslan-S68, Aslan-S69, Stencil-Film-Accessories, Aslan-S62HT","0","","","","","A","","0","Sandblast-Stencil-Films","0","anchor tape, anchor stonemask, stencil, stencil mask, masking, sandblastmask, sandblast mask, stencil film, masking film, stone mask, stonemask, sandblast film, sand blast film, shot, peening
","","ASLAN offers a wide range of self-adhesive stencil films for all sand-blasting applications.  Whether you are sand blasting on to glass, wood, slate or granite or even maybe shot-peening on to metal surfaces we have the right stencil film for the job.  All sandblast films offer crisp sharp edge definition and with a residue free adhesive the whole process is made even easier.  Our wide selection of sandblast stencil films are available from 600 micron to 80 micron with everything in stock ready for next day delivery.","ASLAN offers a wide range of self-adhesive stencil films for all sand-blasting applications.  Whether you are sand blasting on to glass, wood, slate or granite or even maybe shot-peening on to metal surfaces we have the right stencil film for the job.  All sandblast films offer crisp sharp edge definition and with a residue free adhesive the whole process is made even easier.  Our wide selection of sandblast stencil films are available from 600 micron to 80 micron.","","","DEFAULT","","<h3 style=""text-align:center; color:orange;"">For help choosing the right product please give us a call on 01858 431642</h3>

","","0","","","","","","","","","","0","."
"Shot-Peening-Stencil-Films","Shot Peening Stencil Films","Shotpeen_Cat.jpg","<html>
<head>
<title>Shot Peening Stencil Films</title>
</head>
<body>
<p>We offer one of the most comprehensive ranges of heavy duty stencil masking films for protection during sandblasting and shot peening.</p>
<p>Our adhesive options create an anchor to the surface for maximum blasting protection.</p>
<p>Whether you are shot peening on to small intricate metal components or larger expanses of metal surfaces we have the right stencil film for the job.</p>
<p>All of our films offer crisp sharp edge definition and with a residue free adhesive the whole process is made nice and easy.</p>
<h3>For help choosing the right product please give us a call on 01858 431642</h3>
</body>
</html>
","0","","20","0","DEFAULT","","","","","DEFAULT","","","Stencil-Masking-Films","","0","","","","","A","","0","Shot-Peening-Stencil-Films","0","bead, blast, blasting, shot, peening, forming
","","We offer one of the most comprehensive ranges of Shot Peening Stencil films for all types of blasting processes.  Whether you are shot peening on to small intricate metal components or larger expanses of metal surfaces we have the right stencil film for the job.  All of our films offer crisp sharp edge definition and with a residue free adhesive the whole process is made even easier and we have everything in stock ready for next day delivery.","ASLAN offers a wide range of self-adhesive stencil films for all sand-blasting applications.  Whether you are sand blasting on to glass, wood, slate or granite or even maybe shot-peening on to metal surfaces we have the right stencil film for the job.  All sandblast films offer crisp sharp edge definition and with a residue free adhesive the whole process is made even easier.  Our wide selection of sandblast stencil films are available from 600 micron to 80 micron.","","","DEFAULT","","<h3 style=""text-align:center; color:orange;"">For help choosing the right product please give us a call on 01858 431642</h3>

","","0","","","","","","","","","","0","."
"sign","Sign & Display Vinyl","sign-display-vinyl.webp","<html><head><title>Sign and Display Vinyl</title>
</head>
<body>
<p>We have everything you need for making professional signs and graphics.</p>
<p>As well as coloured signmaking vinyl was also offer a wide range of high quality speciality films including:</p>
<ul><li>Metallised and Mirrored films.</li>
<li>Dichroic and Architectural vinyl.</li>
<li>Etched Glass and Transparent Vinyl.</li>
<li>Holographic and Glitter vinyl.</li>
<li>Reflective and Fluorescent vinyl.</li>
<li>Magnetic and Ferrous films.</li>
<li>Blackboard and Whiteboard films.</li>
<li>As well as tapes, boards and accessories</li></ul>
</body>
</html>















","1","SIGNDISPLAYMEDIA","10","0","DEFAULT","","","","","DEFAULT","","","","Coloured-Sign-Vinyl, Colour_Change_Films, Metallized_Vinyl, Holographic_Vinyl, Glitter_Vinyl, Etch_Glass, Gemstone, Magnetic_Ferrous, Blackboard_Whiteboard, Cover_Styl, Decorative_Films, easySTYLE, ASLAN-CC124-Caress-Colour, Reflective_Fluorescent, Transparent_Vinyl, Translucent_Backlit, Window_Tint, Static_Cling, Mirrored_Films, PVC_Free_Materials, Recycled-Materials, Application-Tape, Double-Sided-Tape, Cameo_Vinyl","0","","","","","A","superuser","0","Sign-Display-Vinyl","0","signmaking, sign, vinyl, plotter vinyl, ritrama, aslan, sign vinyl, coloured vinyl, signmaking vinyl, signmaking materials, signmaking material, etch, etched, signmaking supplies, transparent, dichroic, metallised, holographic, glitter






","","We have everything you need for making professional signs and graphics.  As well as coloured signmaking vinyl was also offer a wide range of high quality speciality films including: Metallised and Mirrored films, Dichroic and Architectural vinyl, Etched Glass and Transparent Vinyl, Holographic and Glitter vinyl, Reflective and Fluorescent vinyl, Magnetic and Ferrous films, Blackboard and Whiteboard films as well as tapes, boards and accessories. All in stock ready for next day delivery.","We have everything you need for making professional signs and graphics.  As well as coloured signmaking vinyl was also offer a wide range of high quality speciality films including: Metallised and Mirrored films, Dichroic and Architectural vinyl, Etched Glass and Transparent Vinyl, Holographic and Glitter vinyl, Reflective and Fluorescent vinyl, Magnetic and Ferrous films, Blackboard and Whiteboard films as well as tapes, boards and accessories.","","","DEFAULT","","","","0","","","<html><head></head>
<body>
<h3>To view / download the current pricelist for this category of products please <a href=""media/ecom/pdfs/pricelists/SDV_Price Guide 2021.pdf""
target=""_blank""><font color=""#ef088c"">click here</font></a>
</body>
</html>","","","","","","","0","."
"Silver-Films","Silver Films","Silver-Films.jpg","<head>
<title>Silver Films</title>
</head>
<body>
<p>We often get asked for something silver so we've put all of our most popular silver based films in one place.</p>

<p>These films have been selected purely for their colour or reference to being Silver.</p>

<p>Just click on a product to reveal full specification details, typical applications and suitability.</p>

</body>
","0","","10","0","DEFAULT","","","","","DEFAULT","","","Retail-Display","","0","","","","","N","admin, superuser","0","","0","mirror, mirri, chrome, reflective, silver, 


















","","","Our most popular silver based films.","","","DEFAULT","","","","0","","","","","","","","","","0","."
"Silver_Glass_Etch","Ritrama Glass Etch Films","Fedrigoni_Etch.jpg","<html>
<head><title>Ritrama Glass Etch Films</title>
</head>
<body>
<style>
.responsive {
  width: 50%;
  height: auto;
}
</style>


<img src=""media/ecom/onpagegraphics/Fedrigoni_Logo.jpg"" alt=""Fedrigoni Logo"" class=""responsive""><br><br>

<p>Ritrama glass etch films offer a wide range of materials to create sandblasted or frosted effects on windows, office partitions, and more.</p>

<span style=""font-weight: bold; color: #d7328a;"">Product Highlights:</span><br>

<ul><li>These etched films provide privacy while allowing enough light to keep the space bright and inviting</li>
<a href=""https://www.dorotape.co.uk/Category/Marketing""><img style=""border: 0px solid ; padding: 0px 10px 0px 0px; width: 150px; height: 200px; float: right;"" alt=""Ri-Mark Etch Series Colour Selectors""
src=""media/ecom/onpagegraphics/Ri-Mark Etch Colour Selectors.png""></a>
<li>Ritrama glass etch films are polymeric grade films and are easy to cad-cut and weed for a professional long lasting finish</li>
<li>The solvent based acrylic adhesive makes this range perfect for wet applying to glass, acrylic and mirrors, giving a streak free uniform appearance

</ul></li>

<span style=""font-weight: bold; color: #d7328a;"">Typical Applications:</span><br>
<ul><li>Turn an ordinary glass window into high quality corporate identity or trendy graphics with a strikingly modern look</li>
<li>Suitable for interior and exterior use</li>
<li>Create sandblasted or frosted appearance on windows and office partitions
</ul></li>
 
</body>
</html>



","0","","10","0","DEFAULT","","","","","DEFAULT","","","Etch_Glass","","0","","","","","A","","0","Ritrama-Glass-Etch-Films","0","etched, etch, etched glass, etch glass, glass etch, window etch, frosted, frosted glass vinyl, window frost, frosted etch, dusted etch, 3m, etched glass vinyl, glass etch vinyl, glass etch film, etched glass film, privacy film, ritrama etch, dusted
","","We offer a wide range of Ritrama glass etch materials for creating that sandblasted or frosted look on windows and office partitions etc.  These etched films offer a level of privacy whilst letting enough light through to stop the area feeling dark and dingy.  Turn an ordinary glass window into high quality corporate identity or trendy graphics with a strikingly modern look.  Ritrama etch glass films feature a polymeric grade face film and are easy to cad-cut and weed for a professional long lasting finish.  The solvent based acrylic adhesive makes this range perfect for wet applying to glass, acrylic and mirrors, giving a streak free uniform appearance.  Suitable for interior and exterior use.","We offer a wide range of Ritrama glass etch materials for creating that sandblast look on windows, office partitions etc.  This range all have a solvent acrylic adhesive making them perfect for wet applying to glass, acrylic and mirrors, giving a streak free uniform appearance.  Suitable for interior and exterior use.","","","DEFAULT","","","","0","","Watch Wet Application of Ritrama Glass Etch","<head><style>
.iframecontainer {
  position: relative;
  width: 100%;
  overflow: hidden;
  padding-top: 56.25%; /* 16:9 Aspect Ratio */
}

.responsive-iframe {
  position: absolute;
  top: 0;
  left: 0;
  bottom: 0;
  right: 0;
  width: 100%;
  height: 100%;
  border: none;
}
</style></head>

==

<div class=""iframecontainer""> 
<iframe class=""responsive-iframe"" src=""https://www.youtube.com/embed/BRLnyKJU_vU"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe></div>
","","","","","","","0","."
"Smart-Knives","Smart Knives","Smart-Knives.jpg","<html><head><title>Smart Knives</title>
</head>
<body>
<h2>Smart Knives help your plotter to cut better for longer.</h2>
<p>Smart Knives are a cost effective alternative to traditional plotter blades.</p>
<p>They arrive pre-set in their own blade holder ready for use. When the blade eventually blunts just order an Exchange unit and return the original in the jiffy bag provided.</p>
<ul><li>Pre-loaded with a Swiss tungsten carbide blade preset for safety, accuracy and longer life</li>
<li>No adjustments needed. The blade is pre-set so just drop in and start cutting</li>
<li>No need to fit, adjust or change the blade</li>
<li>They cut all common materials (and many unusual ones too)</li>
<li>Exchange units contain a brand new blade</li>
<li>Used Knives are exchanged for half the price offering significant long term cost savings</li>
<li>Simply return the complete unit including the clear dorotape branded case</li>
<li>Colour coded for easy identification</li></ul>
<p>Choose your blade requirement based on what you are cutting from the five main plotters manufacturers below.</p>
</body>
</html>","0","","110","0","DEFAULT","","","","","DEFAULT","","","Accessories","","0","","","","","A","","0","","0","plotter, blades, smart, knife, knive, knives, cutter blades, cutting, cutter","","We offer both genuine OEM blades as well as third party generic blades manufactured in the UK from quality Swiss tungsten carbide.  These precision blades are made to a high specification and individually cut to suit each make of cutter.","We offer both genuine OEM blades as well as third party generic blades manufactured in the UK from quality Swiss tungsten carbide.  These precision blades are made to a high specification and individually cut to suit each make of cutter.","","","DEFAULT","","","","0","","","","","","","","","","0","."
"Soft-Touch-Laminate","Soft Touch Laminates","Soft_Touch_Lam_Cat.jpg","<html>

<head><title>Soft Touch Laminates</title></head>

<style>
.responsive {
  width: 50%;
  height: auto;
}
</style>


<body>
<img style=""height: 50px; width: 236px;"" alt=""Aslan logo""
src=""media/ecom/onpagegraphics/ASLAN_Logo_New.png"" class=""responsive"">


<br><br>

<p>Soft touch laminates adds a luxurious feel to any display or packaging and are a great way of adding value to a digitally printed image.</p>

<p>Available in a range of roll lengths.</p>

<p>Can be applied to various printed medias and packaging solutions.</p>

<p>As well as offering protection from dirt and light abrasion, adds a high-end feel to prints.</p>

<p>PVC free options for environmentally friendly solutions.</p>



</body>
</html>





","0","BRAND","250","0","DEFAULT","","","","","DEFAULT","","","Laminates","","0","","","","","A","superuser","0","Soft-Touch-Laminate","0","soft, touch, laminate, luxury, pvc free




























","","Soft touch laminates adds a luxurious feel to any display or packaging and are a great way of adding value to a digitally printed image","Soft touch laminates adds a luxurious feel to any display or packaging and are a great way of adding value to a digitally printed image","","","DEFAULT","","","","0","","","","","","","","","","0","0"
"Static_Cling","Static Cling Vinyl","Cling_Cat.jpg","<html>
<head>
<title>Static Cling Vinyl</title>

<style>
.responsive {
  width: 50%;
  height: auto;
}
</style>
</head>
<img style=""height: 87px; width: 177px;"" alt=""Poli-Tape-Logo""
src=""media/ecom/onpagegraphics/Poli-Tape-Logo.jpg"" class=""responsive"">

<body>

<p>This non-adhesive static cling vinyl is excellent for producing removable, repositionable and reuseable graphics onto glass or any smooth surfaces.</p>
<ul><li>Very good opacity and flatness characteristics</li>
<li>Excellent dimensional stability and enhanced image brightness</li>
<li>Removable and repositionable</li>
<li>If applied properly, no adhesive residues will be left on removing</li>
<li>Easy to apply</li>
<li>Can also be printed using eco-solvent, solvent &amp; UV inks
</li></ul><br>


<a><img style=""border: 0px solid ; width: 50px; height: 50px;"" alt=""fyi""
src=""media/ecom/onpagegraphics/FYI.png""></a>
<p style=""color:rgb(244,7,138)"">Please note that if you intend to print this film and apply the printed side of the cling to the glass surface it can lead to ink transfer resulting in the glass looking stained when the cling is removed.</p>

<ul>
<a href=""media/ecom/pdfs/datasheets/PP150C.pdf"" target=""_blank""><img
style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Static Cling Datasheet""
src=""media/ecom/onpagegraphics/Datasheet.png""></a>
<a href=""media/ecom/pdfs/datasheets/PP150W.pdf"" target=""_blank""><img
style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Static Cling Datasheet""
src=""media/ecom/onpagegraphics/Datasheet.png""></a>
<a href=""https://www.dorotape.co.uk/Print-Profiles-User-Guide""
target=""_blank""><img style=""width: 200px; height: 60px;"" alt=""printing profile guide""
src=""media/ecom/onpagegraphics/Profile.png""></a></ul>

</body>
</html>



","0","","165","0","DEFAULT","","","","","DEFAULT","","","sign","","0","","","","","A","","0","Static-Cling-Vinyl","0","static, cling, electrostatic, suction, glass, static cling, white cling, white static, white static cling, poli tape, poli print, poli 150, print 150, tape 150, poli tape 150, poli print 150,  clear, clear cling, transparent cling, 




","","This non-adhesive static cling vinyl is excellent for producing removable, repositionable and reuseable graphics onto glass or any smooth surfaces.  Easy to apply and removes without residue. In stock for next day delivery.","This non-adhesive static cling vinyl is excellent for producing removable, repositionable and reuseable graphics onto glass or any smooth surfaces.  Easy to apply and removes without residue.","","","DEFAULT","","","","0","","","","","","","","","","0","0"
"Stencil-Film-Accessories","Stencil Film Accessories","","




","0","NAMM","60","0","DEFAULT","","","","","DEFAULT","","","Sandblasting-Stencil-Films","","0","","","","","A","","0","","0","sandblast stencil film, sandblast stencil films, sandblast mask, sand blast mask, blasting film, blasting mask, aslan, s69, anchor, anchor tape
","","Aslan S69 is the thinnest stencil film in the Aslan range, offering adequate protection for light sandblasting onto glass and other smooth surfaces.","Aslan S69 is the thinnest stencil film in the Aslan range, offering adequate protection for light sandblasting onto glass and other smooth surfaces.","","","DEFAULT","","","","0","","","","","","","","","","0","."
"Stencil-Masking-Films","Stencil Masking Films","stencil-masking-films.webp","<html>
<head>
<title>Stencil Masking Films</title>
</head>
<body>
<p><img style=""width: 250px; height: 53px;"" alt=""Aslan Logo""
src=""https://www.dorotape.co.uk/media/ecom/onpagegraphics/ASLAN_Logo_New.png"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
<img style=""width: 216px; height: 44px;"" alt=""Regulus Logo""
src=""media/ecom/onpagegraphics/Regulus_Logo.png""></p>
<p>The ASLAN and Regulus range of paint masking and sand blasting stencil films and papers all have a specially developed adhesive system that gives the user a residue free removal after use.</p>
<p>The paintmask vinyl from ASLAN is perfect for vehicle use as it resists aggressive solvent paints and gives clean crisp edges while the Regulus range of stencil papers offer a PVC free alternative designed for
environmentally conscience clients.</p>
<p>Our ASLAN sandblast vinyl range is available in five different grades for use on surfaces such as stone, wood, glass and metal.</p>
<p>These high quality sand-blast vinyls offer maximum protection and will give perfect edges even under high blasting pressures.</p>
</body>
</html>
","1","STENCILFILMS","50","0","DEFAULT","","","","","DEFAULT","","","","Paint_Masking_Stencil_Films, Regulus-Stencil-Paper, Sandblasting-Stencil-Films, Shot-Peening-Stencil-Films","0","","","","","A","","0","Stencil-Masking-Films","0","stencil masking films, masking films, stencil film, paint mask, paint masking, paint masking film, spray mask




","","The Aslan and Regulus range of paint masking and sand blasting stencil films and papers all have a specially developed adhesive system that gives the user a residue free removal after use. All in stock ready for next day delivery.","The Aslan and Regulus range of paint masking and sand blasting stencil films and papers all have a specially developed adhesive system that gives the user a residue free removal after use.","","","DEFAULT","","","","0","","","<html><head></head>
<body>
<h3>To view / download the current pricelist for this category of products please <a href=""media/ecom/pdfs/pricelists/SMF_Price Guide 2021.pdf""
target=""_blank""><font color=""#ef088c"">click here</font></a>
</body>
</html>","","","","","","","0","."
"Tapes","Single Sided Tapes","Tape.jpg","<html><head><title>Single Sided Adhesive Tapes</title>
</head>
<body>
<p>A wide range of single sided adhesive tapes for a multitude of uses including masking, protecting, reinforcing, mounting, fixing, hanging and warning.</p>
</body>
</html>","0","","80","0","DEFAULT","","","","","DEFAULT","","","Accessories","","0","","","","","A","","0","Single-Sided-Adhesive-Tapes","0","tape, adhesive, gaffer, masking, magnetic, warning, reinforcing","","A wide range of single sided tapes for a multitude of uses including masking, protecting, reinforcing, mounting, fixing, hanging and warning. All in stock for next day delivery.","A wide range of single sided tapes for a multitude of uses including masking, protecting, reinforcing, mounting, fixing, hanging and warning.","","","DEFAULT","","","","0","","","","","","","","","","0","."
"textile_films","Garment Decoration Films","garment-decoration-films.webp","<html>

<title>Poli Tape Poli-Flex Heat Transfer Films</title>

<body>
<head>Creative Design for Textiles and Accessories</head><br><br>
<p>The Poli-Tape range of films for garment decoration is unrivalled in terms of both the quality and the variety of products and as such they have been a market-leading supplier for many years now.</p>
<p>Whether you work with sportswear, workwear, leisurewear or other fabrics, we offer the best possible Poli-Flex solution.</p>
<p>Designed for the decoration and personalisation of T-shirts and other garments, Poli-Tape heat transfer films are consistently high quality, soft and flexible.</p>
</body>
</html>

","1","HTV","50","0","DEFAULT","","","","","DEFAULT","","","","Poli_Flex_Turbo, Blockout_Flex, 3606_Metal_Effect, 3605_Patterned, 3601_Flex, 3604_Reflective, 3603_Nylo, 3602_Flock, Patterned-Flex, Digital_Print_Garment_Flex","0","","","","","A","","0","Garment-Decoration-Films","0","flex, superflex, super flex, proflex, pro flex, t shirt flex, tshirt flex, tee shirt flex, garment flex, garment graphics, garment film, t shirt film, t shirt graphics, t shirt vinyl, tshirt vinyl, vinyl flex, flex vinyl, turbo, turbo flex, poli flex","","The Poli-Tape range of films for garment decoration is unrivaled in terms of both the quality and the variety of products and as such they have been a market-leading supplier for many years now.  Whether you work with sportswear, workwear, leisurewear or other fabrics, we offer the best possible Poli-Flex solution.  Designed for the decoration and personalisation of T-shirts and other garments, Poli-Tape heat transfer films are consistently high quality, soft and flexible. ","The Poli-Tape range of films for garment decoration is unrivaled in terms of both the quality and the variety of products and as such they have been a market-leading supplier for many years now.  Whether you work with sportswear, workwear, leisurewear or other fabrics, we offer the best possible Poli-Flex solution.  Designed for the decoration and personalisation of T-shirts and other garments, Poli-Tape heat transfer films are consistently high quality, soft and flexible. ","","","DEFAULT","","","","0","","","<html><head></head>
<body>
<h3>To view / download the current pricelist for this category of products please <a href=""media/ecom/pdfs/pricelists/GDF_Price Guide 2021.pdf""
target=""_blank""><font color=""#ef088c"">click here</font></a>
</body>
</html>","","","","","","","0","."
"Textured_laminate","Textured Laminates","Tex_Lam_Cat.jpg","<html>

<head><title>Textured Laminates</title></head>

<style>
.responsive {
  width: 50%;
  height: auto;
}
</style>


<body>
<img style=""height: 50px; width: 236px;"" alt=""Aslan logo""
src=""media/ecom/onpagegraphics/ASLAN_Logo_New.png"" class=""responsive"">
<img style=""border: 0px solid ; width: 225px; height: 67px;""
 alt=""Boss Logo""
 src=""media/ecom/onpagegraphics/BOSS-LOGO-300.jpg"" class=""responsive"">

<br><br>

<p>Our range of textured laminates are ideal for use on printed vinyl being applied indoors or outdoors.</p>

<p>Available in a wide range of roll sizes.</p>

<p>Can be applied to various printed medias.</p>

<p>As well as offering protection from dirt and light abrasion, some textured laminates can be used on floor graphics for slip resistance.</p>

<p>Some materials are available in a range of R-rated slip ratings to suit your requirements. To find out more about this please visit our useful <a href=""https://www.dorotape.co.uk/Floor-Graphics-Slip-Resistance-Ratings""><font color=""#d7328a""><b>Floor Graphics Slip Resistance Ratings Guide</b></font></a></p>

<p>Suitable for laminating most ink types.</p>



</body>
</html>





","0","BRAND","220","0","DEFAULT","","","","","DEFAULT","","","Laminates","","0","","","","","A","superuser","0","Textured-Laminates","0","textured, laminate, roll up, floor, sandtex, sand lam, crystal




























","","Textured laminates are suitable for the protection of displays that are to be rolled up and stored as well as floor graphics.","Textured laminates are suitable for the protection of displays that are to be rolled up and stored as well as floor graphics.","","","DEFAULT","","","","0","","","","","","","","","","0","NONE"
"Translucent_Backlit","Translucent Vinyl","TRL_Cat.jpg","<html>
<head>
<title>Translucent Vinyl</title>
<style>
.responsive {
  width: 50%;
  height: auto;
}
</style>
</head>

<body>
<img style=""height: 50px; width: 236px;"" alt=""Aslan logo""
src=""media/ecom/onpagegraphics/ASLAN_Logo_New.png"" class=""responsive"">
<img src=""media/ecom/onpagegraphics/Fedrigoni_Logo.jpg"" alt=""Fedrigoni Logo"" class=""responsive"">


<br><br>
<p>Everything you need to create quality backlit signs and displays including<br>
<ul><li>Ritrama TRL Translucent range available in 30 beautiful colours</li></ul>
<ul><li>ASLAN Translucent materials for light diffusion and printable translucent films</li></ul>
<ul><li>ASLAN Blockout Films to enhance the backlit area with standard and printable options</li></ul>
</p>
<a href=""https://www.dorotape.co.uk/Category/Marketing""><img style=""border: 0px solid ; padding: 0px 30px 0px 0px; width: 150px; height: 200px; float: right;"" alt=""Ri-Mark Translucent Colour Selectors""src=""media/ecom/onpagegraphics/Ri-Mark Translucent Colour Selectors.png""></a>


<p>Some materials are specially formulated to give the best possible results using these inks<br>(Printable materials show the following icons where applicable)<br>
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Eco-Sol Ink""
src=""media/ecom/onpagegraphics/Ink-EcoSol.png"">Eco-solvent &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Sol Ink""
src=""media/ecom/onpagegraphics/Ink-Sol.png"">Solvent &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""Latex""
src=""media/ecom/onpagegraphics/Ink-Latex.png"">Latex &nbsp;&nbsp;
<img style=""margin: 0px 5px 0px 0px; width: 22px; height: 37px;"" alt=""UV Ink""
src=""media/ecom/onpagegraphics/Ink-UV.png"">UV</p>

</body>
</html>




","0","","155","0","DEFAULT","","","","","DEFAULT","","","sign","1425_W15BO, 1440_D160T, Ritrama-Translucent-Vinyl","0","","","","","A","","0","Translucent-Backlit-Vinyl","0","lightbox vinyl, backlit vinyl, translucent vinyl, translucent, lightbox, backlit, backlight 



","","Everything you need to create quality backlit signs and displays ","Everything you need to create quality backlit signs and displays.","","","DEFAULT","","","","0","","","","","","","","","","0","."
"Transparent_Vinyl","Transparent Vinyl","TRP_Cat.jpg","<html>
<head>
<title>Transparent Vinyl</title>
</head><br>
<body>
<p>Everything you need to create high quality coloured window, glass and acrylic displays as well as a range of solar films for use on windows and vehicles.</p>
<ul><li>ASLAN CT113 range available in 22 beautiful colours to enhance the appearance of glass and acrylic surfaces</li>
<li>Solar Films for window tinting, glass safety and reducing unwanted glare and solar heat gain</li>
<li>Decorative films for transforming commercial and retail windows, along with bars restaurants and in the home</li>
<li>Window safety films for improving standard glazing, protecting from broken glass or upgrading safety standards</li></ul>
</body>
</html>


","0","","155","0","DEFAULT","","","","","DEFAULT","","","sign","Aslan_CT113_Transparent, Decorative-Window-Films, 2540_WindSafe, 2543_WindSolar","0","","","","","A","","0","Transparent-Vinyl","0","transparent, stained glass, coloured glass



","","Everything you need to create high quality coloured window, glass and acrylic displays as well as a range of solar films for use on windows and vehicles. In stock for next day delivery.","Everything you need to create high quality coloured window, glass and acrylic displays as well as a range of solar films for use on windows and vehicles.","","","DEFAULT","","","","0","","","","","","","","","","0","."
"UVC-Laminates","Laminates for UV Curable Inks","UV_Laminate_Cat.png","<html>
<head>
<title>Laminates for UV Curable Inks</title>
</head>
<body>
<p>Laminates with a high coating weight of adhesive offering excellent bond to the raised and uneven surface of digital media printed using UV Curable inks.</p>
<ul><li>No silvering effect due to the conformability of the adhesive</li>
<li>High resistance to heat and humidity</li>
<li>Excellent ageing properties</li></ul>
</body>
</html>","0","BRAND","250","0","DEFAULT","","","","","DEFAULT","","","Laminates","","0","","","","","A","superuser","0","Laminates-UV-Curable-Inks","0","laminate, uv, uvc, uv curable




























","","Laminates with a high coating weight of adhesive offering excellent bond to the raised and uneven surface of digital media printed using UV Curable inks","Soft touch laminates adds a luxurious feel to any display or packaging and are a great way of adding value to a digitally printed image","","","DEFAULT","","","","0","","","","","","","","","","0","."
"Vehicle-Wrapping","Vehicle Wrapping","Vehicle-Wrap-Applications.jpg","<head>
<title>Vehicle Wrapping</title>
</head>
<body>
<h3><font color=""#d7328a""><b>Bring Your Vision to Life with Eye-Catching Finishes</b></font></h3>

<p>Effective wraps are all about creating that eye-catching finish, be it colourful and bold or subtle and enticing. Our collection of dynamic films is designed to make the process easy and bring your wrap to life.</p>

<p>Whether you're wrapping a supercar or a dinner table, our selection of coloured and printable wrap films will help you create easy stunning transformations.</p>

<p>As always, if you see anything here that is of interest to you and you like to get hold of a physical sample,<br>or if you have a project that you are working on and need a little help selecting the right materials, just <a href=""https://www.dorotape.co.uk/Contact-Us"" target=""_blank""><font color=""#d7328a""><b>contact us</b></font></a> or drop us an <a href=""mailto:sales@dorotape.co.uk""><font color=""#d7328a""><b>email</b></font></a>.<br>We're always happy to help.</p>

</body>
","0","","50","0","DEFAULT","","","","","DEFAULT","","","Applications","Ritrama-Platinum-Range, Gemstone, Digital_Print_Vehicle_Wrap_Vinyl, Vehicle_Wrap_Tools","0","","","","","A","","0","","0","architectural



















","","","Our most popular vehicle wrapping products.","","","DEFAULT","","","","0","","","","","","","","","","0","."
